DataPoint,Cycle Index,Step Index,Step started to end the identification ,Step Type,Time,Total Time,Current(A),Voltage(V),Capacity(Ah),Spec. Cap.(mAh/g),Chg. Cap.(Ah),Chg. Spec. Cap.(mAh/g),DChg. Cap.(Ah),DChg. Spec. Cap.(mAh/g),Energy(Wh),Spec. Energy(mWh/g),Chg. Energy(Wh),Chg. Spec. Energy(mWh/g),DChg. Energy(Wh),DChg. Spec. Energy(mWh/g),Date,Power(W),dQ/dV(mAh/V),dQm/dV(mAh/V.g),Contact resistance(mΩ),Module start-stop switch,SOC/DOD(%),LgD
663,1,5,,CCCV Chg,01:34:22,05:28:38,49.9999,54.6550,78.6382,78638239.29,78.6382,78638239.29,0.0000,0.00,4220.1372,4220137198.93,4220.1372,4220137198.93,0.0000,0.00,2024-06-16 10:24:07,2732.7423,109648.8,109648842.1,0.00,Close,77.36,
664,1,5,,CCCV Chg,01:34:52,05:29:08,49.9990,54.6592,79.0549,79054904.89,79.0549,79054904.89,0.0000,0.00,4242.9106,4242910594.84,4242.9106,4242910594.84,0.0000,0.00,2024-06-16 10:24:37,2732.9048,99206.1,99206095.2,0.00,Close,77.77,
665,1,5,,CCCV Chg,01:35:22,05:29:38,49.9957,54.6621,79.4716,79471553.42,79.4716,79471553.42,0.0000,0.00,4265.6854,4265685447.11,4265.6854,4265685447.11,0.0000,0.00,2024-06-16 10:25:07,2732.8721,143671.9,143671908.0,0.00,Close,78.18,
666,1,5,,CCCV Chg,01:35:52,05:30:08,49.9936,54.6692,79.8882,79888224.71,79.8882,79888224.71,0.0000,0.00,4288.4632,4288463212.09,4288.4632,4288463212.09,0.0000,0.00,2024-06-16 10:25:37,2733.1123,58686.1,58686097.0,0.00,Close,78.59,
667,1,5,,CCCV Chg,01:36:22,05:30:38,49.9953,54.6754,80.3049,80304878.93,80.3049,80304878.93,0.0000,0.00,4311.2432,4311243161.60,4311.2432,4311243161.60,0.0000,0.00,2024-06-16 10:26:07,2733.5114,67202.3,67202293.9,0.00,Close,79.00,
668,1,5,,CCCV Chg,01:36:52,05:31:08,49.9984,54.6802,80.7215,80721544.53,80.7215,80721544.53,0.0000,0.00,4334.0253,4334025295.64,4334.0253,4334025295.64,0.0000,0.00,2024-06-16 10:26:37,2733.9247,86805.3,86805333.3,0.00,Close,79.41,
669,1,5,,CCCV Chg,01:37:22,05:31:38,49.9975,54.6843,81.1382,81138204.44,81.1382,81138204.44,0.0000,0.00,4356.8093,4356809250.13,4356.8093,4356809250.13,0.0000,0.00,2024-06-16 10:27:07,2734.0794,101624.4,101624368.6,0.00,Close,79.82,
670,1,5,,CCCV Chg,01:37:52,05:32:08,49.9985,54.6914,81.5549,81554864.36,81.5549,81554864.36,0.0000,0.00,4379.5961,4379596117.33,4379.5961,4379596117.33,0.0000,0.00,2024-06-16 10:27:37,2734.4896,58684.5,58684494.5,0.00,Close,80.23,
671,1,5,,CCCV Chg,01:38:22,05:32:38,49.9980,54.6988,81.9715,81971529.96,81.9715,81971529.96,0.0000,0.00,4402.3852,4402385169.07,4402.3852,4402385169.07,0.0000,0.00,2024-06-16 10:28:07,2734.8290,56306.2,56306162.2,0.00,Close,80.64,
672,1,5,,CCCV Chg,01:38:52,05:33:08,49.9986,54.7040,82.3882,82388184.18,82.3882,82388184.18,0.0000,0.00,4425.1764,4425176405.33,4425.1764,4425176405.33,0.0000,0.00,2024-06-16 10:28:37,2735.1261,80125.8,80125812.0,0.00,Close,81.05,
673,1,5,,CCCV Chg,01:39:22,05:33:38,49.9957,54.7094,82.8048,82804844.09,82.8048,82804844.09,0.0000,0.00,4447.9706,4447970554.31,4447.9706,4447970554.31,0.0000,0.00,2024-06-16 10:29:07,2735.2353,77159.2,77159242.8,0.00,Close,81.46,
674,1,5,,CCCV Chg,01:39:52,05:34:08,49.9962,54.7171,83.2215,83221504.00,83.2215,83221504.00,0.0000,0.00,4470.7676,4470767616.00,4470.7676,4470767616.00,0.0000,0.00,2024-06-16 10:29:37,2735.6493,54111.7,54111676.8,0.00,Close,81.87,
675,1,5,,CCCV Chg,01:40:22,05:34:38,50.0043,54.7223,83.6382,83638169.60,83.6382,83638169.60,0.0000,0.00,4493.5676,4493567590.40,4493.5676,4493567590.40,0.0000,0.00,2024-06-16 10:30:07,2736.3514,80128.0,80128000.0,0.00,Close,82.28,
676,1,5,,CCCV Chg,01:40:52,05:35:08,49.9981,54.7277,84.0548,84054823.82,84.0548,84054823.82,0.0000,0.00,4516.3690,4516369021.16,4516.3690,4516369021.16,0.0000,0.00,2024-06-16 10:30:37,2736.2832,77158.2,77158189.3,0.00,Close,82.69,
677,1,5,,CCCV Chg,01:41:22,05:35:38,50.0030,54.7370,84.4715,84471495.11,84.4715,84471495.11,0.0000,0.00,4539.1745,4539174456.89,4539.1745,4539174456.89,0.0000,0.00,2024-06-16 10:31:07,2737.0153,44803.4,44803364.4,0.00,Close,83.10,
678,1,5,,CCCV Chg,01:41:52,05:36:08,49.9980,54.7417,84.8881,84888149.33,84.8881,84888149.33,0.0000,0.00,4561.9821,4561982077.16,4561.9821,4561982077.16,0.0000,0.00,2024-06-16 10:31:37,2736.9761,88649.8,88649834.5,0.00,Close,83.51,
679,1,5,,CCCV Chg,01:42:22,05:36:38,50.0006,54.7475,85.3048,85304809.24,85.3048,85304809.24,0.0000,0.00,4584.7919,4584791881.96,4584.7919,4584791881.96,0.0000,0.00,2024-06-16 10:32:07,2737.4057,71837.9,71837915.7,0.00,Close,83.92,
680,1,5,,CCCV Chg,01:42:52,05:37:08,49.9966,54.7563,85.7215,85721474.84,85.7215,85721474.84,0.0000,0.00,4607.6050,4607604963.56,4607.6050,4607604963.56,0.0000,0.00,2024-06-16 10:32:37,2737.6266,47348.4,47348363.6,0.00,Close,84.33,
681,1,5,,CCCV Chg,01:43:22,05:37:38,49.9982,54.7613,86.1381,86138134.76,86.1381,86138134.76,0.0000,0.00,4630.4206,4630420593.78,4630.4206,4630420593.78,0.0000,0.00,2024-06-16 10:33:07,2737.9664,83332.0,83331982.2,0.00,Close,84.74,
682,1,5,,CCCV Chg,01:43:52,05:38:08,49.9976,54.7690,86.5548,86554788.98,86.5548,86554788.98,0.0000,0.00,4653.2399,4653239864.89,4653.2399,4653239864.89,0.0000,0.00,2024-06-16 10:33:37,2738.3202,54110.9,54110938.0,0.00,Close,85.15,
683,1,5,,CCCV Chg,01:44:22,05:38:38,49.9955,54.7765,86.9714,86971448.89,86.9714,86971448.89,0.0000,0.00,4676.0617,4676061684.62,4676.0617,4676061684.62,0.0000,0.00,2024-06-16 10:34:07,2738.5774,55554.7,55554654.8,0.00,Close,85.56,
684,1,5,,CCCV Chg,01:44:52,05:39:08,49.9989,54.7855,87.3881,87388114.49,87.3881,87388114.49,0.0000,0.00,4698.8861,4698886052.98,4698.8861,4698886052.98,0.0000,0.00,2024-06-16 10:34:37,2739.2153,46296.2,46296177.8,0.00,Close,85.97,
685,1,5,,CCCV Chg,01:45:22,05:39:38,50.0060,54.7929,87.8048,87804774.40,87.8048,87804774.40,0.0000,0.00,4721.7144,4721714426.31,4721.7144,4721714426.31,0.0000,0.00,2024-06-16 10:35:07,2739.9738,56305.4,56305393.4,0.00,Close,86.38,
686,1,5,,CCCV Chg,01:45:52,05:40:08,50.0018,54.7974,88.2214,88221428.62,88.2214,88221428.62,0.0000,0.00,4744.5457,4744545712.36,4744.5457,4744545712.36,0.0000,0.00,2024-06-16 10:35:37,2739.9692,92589.8,92589827.2,0.00,Close,86.79,
687,1,5,,CCCV Chg,01:46:22,05:40:38,50.0005,54.8047,88.6381,88638088.53,88.6381,88638088.53,0.0000,0.00,4767.3781,4767378090.67,4767.3781,4767378090.67,0.0000,0.00,2024-06-16 10:36:07,2740.2624,57076.7,57076700.2,0.00,Close,87.20,
688,1,5,,CCCV Chg,01:46:52,05:41:08,49.9996,54.8147,89.0548,89054754.13,89.0548,89054754.13,0.0000,0.00,4790.2156,4790215566.22,4790.2156,4790215566.22,0.0000,0.00,2024-06-16 10:36:37,2740.7103,41666.6,41666560.0,0.00,Close,87.60,
689,1,5,,CCCV Chg,01:47:22,05:41:38,49.9990,54.8228,89.4714,89471419.73,89.4714,89471419.73,0.0000,0.00,4813.0570,4813057046.76,4813.0570,4813057046.76,0.0000,0.00,2024-06-16 10:37:07,2741.0835,51440.2,51440197.5,0.00,Close,88.01,
690,1,5,,CCCV Chg,01:47:52,05:42:08,49.9983,54.8323,89.8881,89888073.96,89.8881,89888073.96,0.0000,0.00,4835.9007,4835900711.82,4835.9007,4835900711.82,0.0000,0.00,2024-06-16 10:37:37,2741.5212,43858.3,43858339.2,0.00,Close,88.42,
691,1,5,,CCCV Chg,01:48:22,05:42:38,49.9968,54.8412,90.3047,90304739.56,90.3047,90304739.56,0.0000,0.00,4858.7498,4858749838.22,4858.7498,4858749838.22,0.0000,0.00,2024-06-16 10:38:07,2741.8851,46816.4,46816359.6,0.00,Close,88.83,
692,1,5,,CCCV Chg,01:48:52,05:43:08,49.9999,54.8499,90.7214,90721405.16,90.7214,90721405.16,0.0000,0.00,4881.6008,4881600785.07,4881.6008,4881600785.07,0.0000,0.00,2024-06-16 10:38:37,2742.4917,47892.6,47892597.7,0.00,Close,89.24,
693,1,5,,CCCV Chg,01:49:22,05:43:38,50.0003,54.8590,91.1381,91138059.38,91.1381,91138059.38,0.0000,0.00,4904.4565,4904456465.07,4904.4565,4904456465.07,0.0000,0.00,2024-06-16 10:39:07,2742.9659,45786.2,45786178.3,0.00,Close,89.65,
694,1,5,,CCCV Chg,01:49:52,05:44:08,49.9982,54.8696,91.5547,91554719.29,91.5547,91554719.29,0.0000,0.00,4927.3169,4927316878.22,4927.3169,4927316878.22,0.0000,0.00,2024-06-16 10:39:37,2743.3818,39307.5,39307538.8,0.00,Close,90.06,
695,1,5,,CCCV Chg,01:50:22,05:44:38,50.0017,54.8806,91.9714,91971379.20,91.9714,91971379.20,0.0000,0.00,4950.1809,4950180932.27,4950.1809,4950180932.27,0.0000,0.00,2024-06-16 10:40:07,2744.1222,37878.2,37878173.7,0.00,Close,90.47,
696,1,5,,CCCV Chg,01:50:52,05:45:08,49.9982,54.8916,92.3880,92388044.80,92.3880,92388044.80,0.0000,0.00,4973.0504,4973050447.64,4973.0504,4973050447.64,0.0000,0.00,2024-06-16 10:40:37,2744.4790,37878.7,37878690.9,0.00,Close,90.88,
697,1,5,,CCCV Chg,01:51:22,05:45:38,49.9960,54.9016,92.8047,92804710.40,92.8047,92804710.40,0.0000,0.00,4995.9236,4995923603.91,4995.9236,4995923603.91,0.0000,0.00,2024-06-16 10:41:07,2744.8582,41666.6,41666560.0,0.00,Close,91.29,
698,1,5,,CCCV Chg,01:51:52,05:46:08,50.0004,54.9143,93.2214,93221370.31,93.2214,93221370.31,0.0000,0.00,5018.8026,5018802585.60,5018.8026,5018802585.60,0.0000,0.00,2024-06-16 10:41:37,2745.7397,32807.9,32807867.0,0.00,Close,91.70,
699,1,5,,CCCV Chg,01:52:22,05:46:38,49.9979,54.9287,93.6380,93638035.91,93.6380,93638035.91,0.0000,0.00,5041.6867,5041686664.53,5041.6867,5041686664.53,0.0000,0.00,2024-06-16 10:42:07,2746.3224,28935.1,28935111.1,0.00,Close,92.11,
700,1,5,,CCCV Chg,01:52:52,05:47:08,49.9979,54.9429,94.0547,94054695.82,94.0547,94054695.82,0.0000,0.00,5064.5758,5064575840.71,5064.5758,5064575840.71,0.0000,0.00,2024-06-16 10:42:37,2747.0324,29342.2,29342247.3,0.00,Close,92.52,
701,1,5,,CCCV Chg,01:53:22,05:47:38,50.0016,54.9585,94.4714,94471361.42,94.4714,94471361.42,0.0000,0.00,5087.4716,5087471570.49,5087.4716,5087471570.49,0.0000,0.00,2024-06-16 10:43:07,2748.0135,26709.3,26709333.3,0.00,Close,92.93,
702,1,5,,CCCV Chg,01:53:52,05:48:08,50.0024,54.9741,94.8880,94888015.64,94.8880,94888015.64,0.0000,0.00,5110.3739,5110373853.87,5110.3739,5110373853.87,0.0000,0.00,2024-06-16 10:43:37,2748.8347,26708.6,26708604.0,0.00,Close,93.34,
703,1,5,,CCCV Chg,01:54:22,05:48:38,49.9991,54.9941,95.3047,95304675.56,95.3047,95304675.56,0.0000,0.00,5133.2849,5133284875.38,5133.2849,5133284875.38,0.0000,0.00,2024-06-16 10:44:07,2749.6566,20833.0,20832995.6,0.00,Close,93.75,
704,1,5,,CCCV Chg,01:54:52,05:49:08,49.9961,55.0148,95.7213,95721346.84,95.7213,95721346.84,0.0000,0.00,5156.2028,5156202814.58,5156.2028,5156202814.58,0.0000,0.00,2024-06-16 10:44:37,2750.5260,20129.0,20129047.8,0.00,Close,94.16,
705,1,5,,CCCV Chg,01:55:22,05:49:38,50.0008,55.0365,96.1380,96138001.07,96.1380,96138001.07,0.0000,0.00,5179.1299,5179129856.00,5179.1299,5179129856.00,0.0000,0.00,2024-06-16 10:45:07,2751.8712,19200.7,19200655.4,0.00,Close,94.57,
706,1,5,,CCCV Chg,01:55:52,05:50:08,49.9963,55.0625,96.5547,96554655.29,96.5547,96554655.29,0.0000,0.00,5202.0667,5202066727.82,5202.0667,5202066727.82,0.0000,0.00,2024-06-16 10:45:37,2752.9196,16025.2,16025162.4,0.00,Close,94.98,
707,1,5,,CCCV Chg,01:56:22,05:50:38,50.0029,55.0914,96.9713,96971320.89,96.9713,96971320.89,0.0000,0.00,5225.0156,5225015614.58,5225.0156,5225015614.58,0.0000,0.00,2024-06-16 10:46:07,2754.7270,14417.5,14417494.8,0.00,Close,95.39,
708,1,5,,CCCV Chg,01:56:52,05:51:08,49.9941,55.1268,97.3880,97387986.49,97.3880,97387986.49,0.0000,0.00,5247.9772,5247977244.44,5247.9772,5247977244.44,0.0000,0.00,2024-06-16 10:46:37,2756.0164,11770.2,11770214.7,0.00,Close,95.80,
709,1,5,,CCCV Chg,01:57:22,05:51:38,50.0011,55.1619,97.8046,97804640.71,97.8046,97804640.71,0.0000,0.00,5270.9534,5270953437.87,5270.9534,5270953437.87,0.0000,0.00,2024-06-16 10:47:07,2758.1562,11870.5,11870490.7,0.00,Close,96.21,
710,1,5,,CCCV Chg,01:57:52,05:52:08,49.9996,55.2064,98.2213,98221294.93,98.2213,98221294.93,0.0000,0.00,5293.9467,5293946743.47,5293.9467,5293946743.47,0.0000,0.00,2024-06-16 10:47:37,2760.2985,9363.0,9363016.2,0.00,Close,96.62,
711,1,5,,CCCV Chg,01:58:22,05:52:38,49.9984,55.2595,98.6380,98637960.53,98.6380,98637960.53,0.0000,0.00,5316.9601,5316960073.96,5316.9601,5316960073.96,0.0000,0.00,2024-06-16 10:48:07,2762.8888,7846.8,7846809.8,0.00,Close,97.03,
712,1,5,,CCCV Chg,01:58:52,05:53:08,49.9996,55.3218,99.0546,99054626.13,99.0546,99054626.13,0.0000,0.00,5339.9974,5339997434.31,5339.9974,5339997434.31,0.0000,0.00,2024-06-16 10:48:37,2766.0651,6688.1,6688051.4,0.00,Close,97.44,
713,1,5,,CCCV Chg,01:59:22,05:53:38,49.9992,55.3985,99.4713,99471291.73,99.4713,99471291.73,0.0000,0.00,5363.0628,5363062829.51,5363.0628,5363062829.51,0.0000,0.00,2024-06-16 10:49:07,2769.8823,5432.4,5432406.8,0.00,Close,97.85,
714,1,5,,CCCV Chg,01:59:52,05:54:08,50.0009,55.4967,99.8880,99887957.33,99.8880,99887957.33,0.0000,0.00,5386.1650,5386164997.69,5386.1650,5386164997.69,0.0000,0.00,2024-06-16 10:49:37,2774.8844,4243.0,4243030.5,0.00,Close,98.26,
715,1,5,,CCCV Chg,02:00:22,05:54:38,50.0021,55.6223,100.3046,100304611.56,100.3046,100304611.56,0.0000,0.00,5409.3134,5409313405.16,5409.3134,5409313405.16,0.0000,0.00,2024-06-16 10:50:07,2781.2313,3317.3,3317310.7,0.00,Close,98.67,
716,1,5,,CCCV Chg,02:00:52,05:55:08,49.9981,55.7990,100.7213,100721265.78,100.7213,100721265.78,0.0000,0.00,5432.5230,5432522979.56,5432.5230,5432522979.56,0.0000,0.00,2024-06-16 10:50:37,2789.8429,2358.0,2357975.2,0.00,Close,99.08,
717,1,5,,CCCV Chg,02:01:22,05:55:38,49.9928,56.0686,101.1379,101137942.76,101.1379,101137942.76,0.0000,0.00,5455.8243,5455824304.36,5455.8243,5455824304.36,0.0000,0.00,2024-06-16 10:51:07,2803.0246,1545.5,1545537.8,0.00,Close,99.49,
718,1,5,,CCCV Chg,02:01:52,05:56:08,49.9964,56.5781,101.5546,101554596.98,101.5546,101554596.98,0.0000,0.00,5479.2800,5479280002.84,5479.2800,5479280002.84,0.0000,0.00,2024-06-16 10:51:37,2828.7002,817.8,817770.8,0.00,Close,99.90,
719,1,5,,CCCV Chg,02:01:59,05:56:16,1.7591,58.4247,101.6550,101655005.87,101.6550,101655005.87,0.0000,0.00,5484.9711,5484971076.27,5484.9711,5484971076.27,0.0000,0.00,2024-06-16 10:51:44,102.7743,54.4,54375.0,0.00,Close,100.00,
